673.6581421	0
675.9570923	4.821935073E-10
675.9588013	1.71362724E-9
675.9605103	2.600337057E-9
675.9622192	3.931939219E-9
675.9638672	5.838697081E-9
675.9655762	8.767488069E-9
675.9672852	1.311892461E-8
675.9689331	1.928482263E-8
675.9706421	2.865636617E-8
675.9723511	4.243171503E-8
675.973999	6.17470306E-8
675.975708	9.079617058E-8
675.977417	1.330401034E-7
675.9790649	1.916535979E-7
675.9807739	2.788781046E-7
675.9824829	4.043666308E-7
675.9841919	5.842518362E-7
675.9858398	8.303509844E-7
675.9875488	1.19142976E-6
675.9892578	1.703488579E-6
675.9909058	2.396677928E-6
675.9926147	3.403003575E-6
675.9943237	4.814808108E-6
675.9959717	6.705909527E-6
675.9976807	9.422285075E-6
675.9993896	1.319224793E-5
676.0010986	1.84053788E-5
676.0027466	2.529011726E-5
676.0044556	3.503960761E-5
676.0061646	4.837615415E-5
676.0078125	6.580298214E-5
676.0095215	9.021937876E-5
676.0112305	0.0001232587674
676.0128784	0.0001659742411
676.0145874	0.0002251857513
676.0162964	0.0003044419864
676.0179443	0.0004058225313
676.0196533	0.0005448565353
676.0213623	0.000728940242
676.0230713	0.0009717739886
676.0247192	0.001277978998
676.0264282	0.001691917656
676.0281372	0.002232022351
676.0297852	0.002905799542
676.0314941	0.003806859255
676.0332031	0.004969719797
676.0348511	0.00640482828
676.0365601	0.008303376846
676.038269	0.0107266875
676.039978	0.01380830165
676.041626	0.01755669713
676.043335	0.02244396135
676.0450439	0.02859038301
676.0466919	0.03598579019
676.0484009	0.04552329704
676.0501099	0.05738520995
676.0517578	0.07150221616
676.0534668	0.08950926363
676.0551758	0.1116554737
676.0568237	0.1377234906
676.0585327	0.1706091315
676.0602417	0.210600853
676.0619507	0.2590488195
676.0635986	0.3152365983
676.0653076	0.3850705624
676.0670166	0.468713671
676.0686646	0.5646392107
676.0703735	0.6825278997
676.0720825	0.8221167922
676.0737305	0.9804047346
676.0754395	1.172737002
676.0771484	1.397846699
676.0788574	1.66028285
676.0805054	1.953353286
676.0822144	2.304015875
676.0839233	2.708031416
676.0855713	3.153994322
676.0872803	3.681384802
676.0889893	4.281788826
676.0906372	4.936747551
676.0923462	5.70212841
676.0940552	6.562913895
676.0957031	7.490671158
676.0974121	8.561750412
676.0991211	9.751423836
676.1008301	11.06718349
676.102478	12.46200657
676.104187	14.0455637
676.105896	15.77444363
676.1075439	17.58382225
676.1092529	19.61146927
676.1109619	21.79569244
676.1126099	24.05128288
676.1143188	26.54488373
676.1160278	29.19355774
676.1177368	31.99313927
676.1193848	34.82981873
676.1210938	37.90557861
676.1228027	41.10726929
676.1244507	44.30179977
676.1261597	47.7110405
676.1278687	51.20118332
676.1295166	54.62495041
676.1312256	58.21491623
676.1329346	61.82171631
676.1345825	65.29206848
676.1362915	68.85718536
676.1380005	72.36052704
676.1397095	75.77357483
676.1413574	78.95213318
676.1430664	82.10354614
676.1447754	85.07923889
676.1464233	87.75623322
676.1481323	90.30704498
676.1498413	92.6038208
676.1514893	94.55653381
676.1531982	96.28992462
676.1549072	97.7088089
676.1566162	98.79846191
676.1582642	99.52667236
676.1599731	99.93968201
676.1616821	100
676.1633301	99.72351074
676.1650391	99.09268951
676.166748	98.11811066
676.168396	96.86234283
676.170105	95.24552155
676.171814	93.32494354
676.1735229	91.12015533
676.1751709	88.7456131
676.1768799	86.0489502
676.1785889	83.1395874
676.1802368	80.15829468
676.1819458	76.91175079
676.1836548	73.53608704
676.1853027	70.18580627
676.1870117	66.640625
676.1887207	63.05105209
676.1903687	59.57297897
676.1920776	55.97377396
676.1937866	52.40628433
676.1954956	48.89289093
676.1971436	45.57527161
676.1988525	42.22537994
676.2005615	38.98354721
676.2022095	35.97270203
676.2039185	32.9809227
676.2056274	30.1311779
676.2072754	27.52427673
676.2089844	24.97187424
676.2106934	22.57615089
676.2124023	20.33818436
676.2140503	18.32898903
676.2157593	16.39768982
676.2174683	14.61808109
676.2191162	13.04141712
676.2208252	11.54554367
676.2225342	10.18515205
676.2241821	8.995183945
676.2258911	7.88034153
676.2276001	6.87928915
676.229248	6.014426231
676.230957	5.21404314
676.232666	4.504208565
676.234375	3.87726903
676.2360229	3.344282627
676.2377319	2.858855724
676.2394409	2.435258627
676.2410889	2.079361916
676.2427979	1.758995891
676.2445068	1.48273313
676.2461548	1.253302574
676.2478638	1.049146056
676.2495728	0.8751440644
676.2512817	0.7274221182
676.2529297	0.6066049933
676.2546387	0.5007197857
676.2563477	0.4118576944
676.2579956	0.3399965167
676.2597046	0.2777209878
676.2614136	0.2260509431
676.2630615	0.1847318262
676.2647705	0.1493211091
676.2664795	0.1202718839
676.2681274	0.09729877859
676.2698364	0.07782734185
676.2715454	0.06203265488
676.2732544	0.04926881194
676.2749023	0.03932254761
676.2766113	0.03101523407
676.2783203	0.02437653765
676.2799683	0.019259708
676.2816772	0.01503240131
676.2833862	0.01169150881
676.2850342	0.009144418873
676.2867432	0.007062850054
676.2884521	0.00543584954
676.2901611	0.004168868996
676.2918091	0.003216843586
676.2935181	0.002449980704
676.2952271	0.001859340235
676.296875	0.001420294866
676.298584	0.001070425264
676.300293	0.0008038916858
676.3019409	0.0006078899023
676.3036499	0.0004533649189
676.3053589	0.0003369258193
676.3070068	0.0002522141731
676.3087158	0.0001861391647
676.3104248	0.0001368893136
676.3121338	0.0001003147045
676.3137817	7.408425881E-5
676.3154907	5.391416926E-5
676.3171997	3.909696898E-5
676.3188477	2.858328662E-5
676.3205566	2.058419523E-5
676.3222656	1.477131991E-5
